6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,35.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,56.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,53.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,62.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,50.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,47.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,45.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,38
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,56
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,55.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,51.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,41
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,50.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,39.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,43.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,50.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,46
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,75.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,51.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,51.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,47.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,43
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,50.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,55.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,58.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,49.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,45.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,55.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,39.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,50.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,37.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,48.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,67.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,48.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,58.0
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,54.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,42
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,44
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,47.5
6,50,Hit17,ReSplit,"(3, 2)",SomeStrategy,Flat,100,50,0,61
